La Nature|Buissons|Doradille Du Nord (Fougère)|Dauradeto (X), Sauvo Vido (X)
La Nature|Buissons|Doradille Polytric|Erbo De La Bresego, De L'Escaleto (X), Poulitri (X)
La Nature|Buissons|Doronie|Embriago (Eg)(A)
La Nature|Buissons|Dorycnie Sousfrutescente|Tamous (X)
La Nature|Buissons|Dragon|Dragon, Globulaire (P)
La Nature|Buissons|Dulcamara, Solanum|Douçamaro (A)
La Nature|Buissons|Echinaire|Esperoun
La Nature|Buissons|Eglantier|Grato Cuou (P)(X)(Agarancie Eg (A)(P))
La Nature|Buissons|Eglantier Fruit|Grato Cuou, Tapo Cuou (A), Aussi Aguso (Av), Gratto Cuou (Av), Agufo (Av), Agoulencié (X), Bataculié (X), Garabié (X)
La Nature|Buissons|Ellébore Blanc|Varaire
La Nature|Buissons|Eloeagnus|Saouze Muscat 
La Nature|Buissons|Elyeryse Stoechas|Sooureto
La Nature|Buissons|Epervière Amplexicaule|Ranço (X)
La Nature|Buissons|Epilobe Hérissé|Herbo De St Antoni Épilobe Tétragone (P), Erbo De Sant Antòni (X)
La Nature|Buissons|Epinevinette|Esvihadou (X), Vineigreto (X), Vinetie (X)
La Nature|Buissons|Épineux Genêt Épineux|Argelas, Argielas (A)(P), Argièlas (Av), Genèst Pounchudo (X), Trepo (X)
La Nature|Buissons|Epineux Très Douloureux|Assignas ?
La Nature|Buissons|Epipactis, Helloborine|Erbo Di Mousco (X)
La Nature|Buissons|Epithime Voir Cuscute D'Europe|Petim (Epithymum)(A), Petin (Av)
La Nature|Buissons|Eranthis D'Hiver Eranthis Hyemalis, Appelé Hellébore D'Hiver », Éranthe D'Hiver|Fleirant (X)
La Nature|Buissons|Erbo Dragouno|Gouet (X)
La Nature|Buissons|Erythrone Dent De Chien|Canidènt (X)
La Nature|Buissons|Esparcette Cultivée|Esparcèou (Eg), Jarjai, Jarjaio (X)
La Nature|Buissons|Eupatoire|Epatorium (P), Eupatori (A), Erbo De La Fouiro (X), Éupatòri (X)
La Nature|Buissons|Euphorbe|Lachusclo (X)
La Nature|Buissons|Euphorbe De Gérard|Purgeto, Purgueto (X)
La Nature|Buissons|Euphorbe Des Moissons|Verinado (X)
La Nature|Buissons|Euphorbe Épineux|Retoumbe (Eg), Retoumbets (Av)
La Nature|Buissons|Euphorbe Monnoyer|Pissocan (Espèce De Pissenlit), Erbo Dóu Sang (X)
La Nature|Buissons|Farsétie En Bouclier|Erbo Ferro Muou (X)
La Nature|Buissons|Fenugrec|Senigre (Eg), Senigrè, Sinigrè (A)(Av), Fenugrec (P), Fenigrec (P), Fenigrè (X)
La Nature|Buissons|Fenugrec Sauvage|Fenigrecfer (P)
La Nature|Buissons|Fer à Cheval, Hippocrepis Comosa|Sept Harpos (A), Set Arpos (Av), Sèt Arpo (X)
La Nature|Buissons|Fétide|Poumbrago
La Nature|Buissons|Fétu Espèce De Folle Avoine|Margaou (04)
La Nature|Buissons|Fétuque Dorée|Rasino (X)
La Nature|Buissons|Figuier De Barbarie, Nopal|Cardasso (X)
La Nature|Buissons|Figuier Des Indes, Raquette|Figuo Deis Indes (A)
La Nature|Buissons|Filipenpule|Erbo Dis Alauveto (X)
La Nature|Buissons|Flambe, Glaïeul|Glaoujoou Aussi Flambo (Iris De Florence), Glooujoou, Couteou, Coutèllo (A), Flambo (X)
La Nature|Buissons|Fleur D'Oranger|Naffro (A), Aiguo Naffro, Aiguo De Flous D'Arangi (A)
La Nature|Buissons|Fleur De Jalousie, Amarante Celosia Cristata (Communément Appelée Amarante Crête De Coq|Passo Voulu, Amanranto (P), Tartarèlo (X)
La Nature|Buissons|Flouve Odorante|Erbo Pradenco (X)
La Nature|Buissons|Foin|Fén (Eg), Fuen (A), Fen (X)
La Nature|Buissons|Folle Avoine|Estranglo Chivaou (Av), Crèbo Sa (X)
La Nature|Buissons|Folle Farine, Alopecurus Myosuroides, Le Vulpin Des Champs, Faux Blé, Queuederenard, Queuederenard Des Champs, Queuederat, Vulpin Agreste|Flour Farin (X)
La Nature|Buissons|Fougère La Cendre Composition Du Verre, Racine Coupée En Deux Représente L'Aigle D'Allemagne (Av), Fougère De Rocher (X)|Feouve (Eg)(P)(A), Fèouve (A), Vigno Dau Diable (P), Feouse (Av)Gaoubi, Fleouche (Av), Vigno Doou Diable (Av)(A), Arencado (Sorte De Fougère), Féuse, Chalaio (X), Gàubi (X), Féusino (X)
La Nature|Buissons|Frankénie|Erbo Dòu Verme (X)
La Nature|Buissons|Fritillaire|Pintado (X)
La Nature|Buissons|Fromental Plante Fourragère Excellente.|Froumentano (Av), Fenasso (X)
La Nature|Buissons|Fucus|Peretoun (X)
La Nature|Buissons|Fumeterre, Coridale Purifie Le Sang,|Fumotèrro (A), Fumo Terro (P)(X), Ubriago (P), Fumoterro (Av), Ubriago (Av)(13), Fenouiero (X), Tarabustello (X)
La Nature|Buissons|Fusain D'Europe, Bonnet De Prêtre|Boune De Capelan (P), Bounet De Capelan (A), Coulougnet (X)
La Nature|Buissons|Gaillet Allongé|Erbo De La Tiero (X)
La Nature|Buissons|Galéope Douteux|Cremai (X)
La Nature|Buissons|Garance, Utilisée Pour La Teinture Rouge Et Aussi En Médecine (A)|Rapequieou, Rubi (A), Rapeguiou (P)(A), Rubi(P)(Av)(A), Garanço (Av), Garenço (A), Garanço (X), Racine De La Garance, Alizari Lisàri (X), Rapeguiéu, Rapego Man (X)
La Nature|Buissons|Garance Du Levant, Azala, Izari|Lisari (A)
La Nature|Buissons|Garance Sauvage (Dans Vieux Murs, Racine Sert à Teindre Les Crins Blancs En Rouge Pour En Faire Des Bagues)(A)(Eg)(Av)(X)|Rastelet (A)(Eg)(Av)(X), Arapoman (Av), Restelet (A), Rapeque, Rapequiou (Av), Rais Restèu (X), Reboulo (X)
La Nature|Buissons|Garance Voyageuse|Arraparello (X)
La Nature|Buissons|Garon Pousse Aux Environs De Marseille Thymetoea Folis (Av)|Souarbo Galino (Également Retoumbe), Tartonraire (P), Tarontaire Herbo Loourino (Av)
La Nature|Buissons|Garou, Lauréole|Garou (A)(P), Aussi Retoumbet (A)(Av)(P), Gros Retoumbet, Tartounraire (A), Lauriolo (X)
La Nature|Buissons|Gattilier|àgnus Càstus (X)
La Nature|Buissons|Gaude Utilisée Pour Teindre En Jaune,|Herbo Deis Judious (Eg), Hèrbo Deis Judieous (A), Deis Jusious (P)Gaoudo Aussi Herbo Deis Judious, Jusious, Jhusious (Av)Deis Jusioous, Gaudo (A), Gaudo, Erbo Di Judiéu (X)
La Nature|Buissons|Gazon|Ger, Gerbou (Av), Gazoun (A)
La Nature|Buissons|Génépi Des Alpes|Aussent Aupin (X), Genèpi (X)
La Nature|Buissons|Genêt|Gineste, Genesto (A)(P), Ginesto (Av)(A), Genèsto, Genèst, Ginet (X)
La Nature|Buissons|Genêt à Fleurs Velues|Arnigo (X)
La Nature|Buissons|Genêt Blanchâtre|Genèst Blanquinouso (X)
La Nature|Buissons|Genêt D'Angleterre|Trepe (X)
La Nature|Buissons|Genêt Des Teinturiers|Genestoun (X), Jasmin Jaune (X), Genestrolle (X), Granetié (X)
La Nature|Buissons|Genêt Purgatif Aussi Nerprun Purgatif, Bourdaine, Ansérine Fétide, Plantain|Pudis (X)
La Nature|Buissons|Genêts Plus Petits, Gènestrole Poussent En Buisson Plus Fin Que Les Genêts, Utilisée Pour Teindre (A)(Av), Dont On Fait Les Balais|Ginestoun, Genestrole (A)(Av)
La Nature|Buissons|Genièvre Genebret (Baie), Genebrié Genevrier (X)|Genèbre (X)
La Nature|Buissons|Gentiane Gentiane Sans Tige (X)|Gentiano (A), Genciano (P)(X), Baselico (X), Braio De Couguièu (X)
La Nature|Buissons|Gentianella|Secóuti (X)
La Nature|Buissons|Géranium Luisant|Mauvo Roujo (X)
La Nature|Buissons|Géranium, Pied De Chat, Herbe à Robert|Pèd De Gat (A), Pe De Cat (P), Bec De Grue Aguiho, Aguyelos (Av), Pè De Pardrix (Av), Aguilhos (Bec De Grue)(A), Ped De Pardrix (A), Geranioun (X), Pèd De Perdris (X), Viroun Vireto (X)
La Nature|Buissons|Germandrée, Germandrée Acquatique (X)|Calamandrie (Plante)(Eg), Calamandrier (A), Calamandrie (P)(Av), Calamandrié, Calamendrié (X), Chamarras, Calamandrié, Herbo De Garrouio, Pichot Rouve (X)
La Nature|Buissons|Germandrée De Montagne|Ferigoulo Blanco (X)
La Nature|Buissons|Germandrée Des Bois|Erbo Dis Abiho (X)
La Nature|Buissons|Germandrée Grande|Herbo Deis Mascos (A)(P)(Av), Deis Masquos (P), Erbo Di Masco (X)
La Nature|Buissons|Germandrée Petite|Calamandrino (Av), Chaine (Av), Pichot Chaine, Calamandrino, Herbo Deis Febres (Av)(X)
La Nature|Buissons|Gesse|Garouto, Jaisso (X), Vesco (X)
La Nature|Buissons|Gesse (Espèce De)|Uei De Gàrri, Qui Entortille Le Blé (X)
La Nature|Buissons|Gesse (Petite)|Jeissoun (X)
La Nature|Buissons|Gesse à Fleur Pâle|Tapissoli ?? Tapissàli, Tapissòli (X)
La Nature|Buissons|Gesse à Larges Feuilles|Bouquet De Serp (X)
La Nature|Buissons|Gesse Aphylle, Gesse Sans Feuilles (X)|Miraiolo (X)
La Nature|Buissons|Gesse Ciche (Légumineuse)(Eg)|Jaisso (Eg)(A), Jhaisso (Av), Belleis Dents (Av)
La Nature|Buissons|Gesse Cultivée|Peseto (X)
La Nature|Buissons|Gesse Des Bois|Vesso D'Ase (X)
La Nature|Buissons|Gesse Tubéreuse|Favaroto (X)
La Nature|Buissons|Giroflée Commune, Giroflée Des Murailles, Giroflée Ravenelle, Violier Jaune|Giróuflié (X)
La Nature|Buissons|Giroflée Jaune|Poumaduro (X), Garanié (X)
La Nature|Buissons|Glaïeul, Iris|Gluiou, Glooujoou (A), Gloujou (P), Glooujhoou, Glouiou (Av), Glzai, Glage, Glaiejòu (X), Glaujo (X)
La Nature|Buissons|Glaïeul, Iris Petit Glaïeul, Glaïeul Des Blés|Coutèou (Eg), Couteou (P), Couteou, Coutello, Jhusiouvo (Av), Glaïeul Bleu Coutelet (X), Glaïeul Blanc Coutello (X)
La Nature|Buissons|Globulaire Turbith|Erbo Terriblo (X), Bè De Passeroun (X)
La Nature|Buissons|Glouteron|Arrapo Man (Av)(Idem Grateron), Arrapo Ferre Manique, Arrapo Man Manique, Grateron (X), Aussi Baisso Oulo, Arrapo Man (X), Grato Lengo (X), Rapegue (X), Rieble (X), Tapo Péu (X)
La Nature|Buissons|Gluy à Fruit Blanc (Arbrisseau), Gui, Grand Houx (X)|Visc (X)
La Nature|Buissons|Gouet|Erbo Dragouno (X)
La Nature|Buissons|Gouet à Capuchon, Capuchon De Moine|Capouchoun (X)
La Nature|Buissons|Gouet Tacheté|Segueiroun, Herbo Deis Pouarcs
La Nature|Buissons|Gramen Penicula (Petits Enfants Se Font Saigner Le Nez Avec Les Épis)|Saouno Garri
La Nature|Buissons|Graminée Sorte De Graminée (X)|Froumentalet (X)
La Nature|Buissons|Graminées En Général|Gramenun (X)
La Nature|Buissons|Granadille|Flour De Passioun
La Nature|Buissons|Grand Houx|Agromourie (Eg), Garrus (A), Griais, Bouès De Luro (Av), Agarrus, Grieou, Greou (A), Agréu (X), Fouito Pastre (X), Grifueio (X), Verd Bouisset (X), Visc (X)
La Nature|Buissons|Grande Consoude|Aureillo D'Ay Herbo (P), Herbo Deis Sumis (Av), Consolida Major (Av), Ooureiho D'Ai (Av), Ooureyo D'Ai, Simphitoun (Av)(A), Ooureilho D'Ay (A), Cousolo Majour (X), Herbo Deis Fumis (A)(P), Empés (X), Erbo Di Cime (X), Erbo De La Sentèri (X)
La Nature|Buissons|Grassette Commune|Erbo Grasso (X)
La Nature|Buissons|Grateron, Tournefort|Arrapoman (A)(P), Lapourdiè (13), Lapourdoun (04)(Av), Se Confondent Arrapoman Et Lapourdoun Gafarot (X), Raioun (X), Sauno Lengo (X)
La Nature|Buissons|Gratiole|Herbo Doou Paoure Home (Eg)(P), Gratiolo (A), Erbo Di La Daio (X)
La Nature|Buissons|Gremil Officinal Diurétique|Herbo De La Perlo (Eg), Gremil, (A)
La Nature|Buissons|Grémil, Larmes De Job, Graines Servent à Faire Des Perles De Chapelets (A)|Gremil (A), Herbes Aux Perles (P), Grano De Chapele (P), Herbo De La Perlo (P), Erbo De La Pisseto (X), Grano De Capelet (X), Milion Sòlis (X), Pissoto (X)
La Nature|Buissons|Grenadille, Fruit De La Passion, Fruit De Pourpre (Passiflora Edulis)|Flour De La Passien (Av), Granadiho (X)
La Nature|Buissons|Groseilles Rouges Grosse Espèce|Roulanos (A)(P)
La Nature|Buissons|Groseilles à Maquereau|Groumouroun, Grousello Blanco (X)
La Nature|Buissons|Groseillier|Griauselier (A), Griauselie (P), Griouseliè (Av), Grouselié (X)
La Nature|Buissons|Gui|Amendoulier Amendoulié (X)
La Nature|Buissons|Gui|Viscle (D)(X), Guis Gui De Chêne (A), Visc (X)
La Nature|Buissons|Guimauve Officinale|Mauvo Blanco (Eg), Et (A)(P), Maouvo Blanco (Av), Althea (A), Bon Viscle (X)
La Nature|Buissons|Hallier, Touffe De Buisson, Fourré|Bartas (X)
La Nature|Buissons|Hélébore Noir, Pied De Griffon|Scioure, Sieoure, Elleboro, Scieoure (A), Maousuble (Av), Varaire (Av), Siéure (X)
La Nature|Buissons|Héliotrope Voir Verrucaire, Chélidoine|Herbo Deis Touaros (A)(P)Herbo Eis Barrugo (A), Erbo Di Berrugo (X)
La Nature|Buissons|Héliotrope D'Europe|Erbò Di Toro (X)
La Nature|Buissons|Héllébore|Braio De Loup (X), Elebor (X), Maussible (X), Envareira (Ado), Qui A Mangé De L'Hellébore (X)
La Nature|Buissons|Héllébore Blanc à Fleurs Vert Pâle|Varaire (A)(P), Varairo (Av)(X)
La Nature|Buissons|Helminthie Vipérine|Rougne (), Rougno (X)
La Nature|Buissons|Hénaisis|Tamarido 
La Nature|Buissons|Herbe à Écurer, Chara Foetida|Erbo De L'Estam, D'Estam (X)
La Nature|Buissons|Herbe à Éternuer|Herbo Deis Esternus, Estourniaoux (Av), Erbo Dis Esternut (X)
La Nature|Buissons|Herbe à Robert|Rouberto (X)
La Nature|Buissons|Herbe Aux Coupures|Erbo De Pi (X), Erbo Dóu Tai (X)
La Nature|Buissons|Herbe Aux Gueux Clematitis (Clematite Des Haies)|Entrevadis (Eg)(A)(P)(Av)
La Nature|Buissons|Herbe Aux Mamelles|Erbo Di Teté (X)
La Nature|Buissons|Herbe Aux Puces|Badasso (A), Annuelle (P), Radasso, Herbo Deis Nièros (Av)
La Nature|Buissons|Herbe Benoîte|Erbo Benido, De St Benet (X)
La Nature|Buissons|Herbe D'Or, Hélianthème, Hyssope De Garrigue|Espeço D'Hysopo Vo De Mariarmo (A), Isop De Garrigo (X), Massugeto (X), Erbo D'Or (X)
La Nature|Buissons|Herbe De ??|Erbo De Catàrri, Saureto (X)
La Nature|Buissons|Herbe De Siège, Bétoine|Bouen Sidi, Bouen Seti (Eg), Hèrbo Doou Siegi, Bouen Sèdi (A), Dou Siegi (P), Bouen Sèdi Scrophulaire Aquatique (Av), Betounico (X), Bon Sèti (X)
La Nature|Buissons|Herbe Du Bord Des Chemins (Nourriture Des Chevaux)(A)|Bauquo (A)
La Nature|Buissons|Herbe Saint Jean|Erbo De Sant Jan (X)
La Nature|Buissons|Herbes Aux Perles|Erbo Perliero (X)
La Nature|Buissons|Herbette|Herbeto (Av)
La Nature|Buissons|Herniaire Glabre|Turqueto
La Nature|Buissons|Herniole, Turquette|Blanqueto (Eg), Blanquetto (A)(Av)(P), Herbe Des Turcs Tirasseto (Av), Erbo De La Gravello (X), Erniolo (X), Turqueto (X)
La Nature|Buissons|Hipocrèpe|Ferre A Chivaou (Eg)
La Nature|Buissons|Houx Arbuste Qui Produit La Glue|Visc, Greou (P)
La Nature|Buissons|Houx Frelon, Fragon|Prebouisset (Eg)(Av)(A), Aussi Prebouisso (A), Prebouisse (P), Petit Houx Bouès Homes Brusc, Houx Frelon Les Baies Rouges Portent Le Même Nom (Av), Kaleno (A), Trauco Sego (X), Verd Bouis (X)
La Nature|Buissons|Fragon Piquant|Fragon
La Nature|Buissons|Houx Petit(D), La Canelle Est Son Fruit|Verbouisset, Caleno (Eg)(P), Verbui (Av), Voir Ci Dessus, Bouis Pougnènt (X), Verd Bouisset (X)
La Nature|Buissons|Hyacinthe|Jacintho (A)
La Nature|Buissons|Hyacinthe à Toupet|Pissocat Pisso Cat (X)
La Nature|Buissons|Hysope|Hysopo (A), Mariarmo (A)(Av), Isop, Uso (X), Magermo (X)
La Nature|Buissons|Hysope (Espèce De)|Piboureto (X)
La Nature|Buissons|Hysope Sauvage, Heliantheme Fausse Hysope (Av)|Mariarmo (P)(Av)
La Nature|Buissons|Ieble Sureau|Saoupuden
La Nature|Buissons|Immortelle|Catàrri (X), Saureto (X)
La Nature|Buissons|Immortelle Annuelle, Immortelles Rouges Stoechas Purpurea|Immourtello Rougeo (P), Amaranthe, Queirellets(13)(Av)
La Nature|Buissons|Immortelle Jaune, Stoecas Citrin|Immourtèlo Jhaouno (Av), Soouretto (Av), Immourtèlo, Eternèllo, Sauretto, Eissauretto (A), Flour Dóu Bon Diéu (X)
La Nature|Buissons|Impératoire, Benjoin|Imperatoiro (P), Bijoun (X)
La Nature|Buissons|Indigo|Indigo (A)
La Nature|Buissons|Inule Perce Pierre|Alibardo (X)
La Nature|Buissons|Iris Bleu|Clavèu Dóu Bon Diéu (X)
La Nature|Buissons|Iris D'Allemagne, Glaïeul|Coutelas (X), Coutelasso (X)
La Nature|Buissons|Iris Des Marais|Espadot (X), Espaso (X), Tèsto D'Ase (X)
La Nature|Buissons|Iris Pumila|Palimpo (X)
La Nature|Buissons|Ivette Plante Rampante Amère (A), Chamoepytis,|Calapito (P)(Av)(A), Erbo Uvernino (X), Erbo Ivernino (X)
La Nature|Buissons|Ivraie (Mêlée Au Blé Provoque Assoupissement)(A)|Judieou (A), Aussi Jueilh (A), Jhui (Av), Embriago (X)
La Nature|Buissons|Ivraie Vivace, Paturin|Margaou (83)(Av), Margai, Margau (X)
La Nature|Buissons|Iys Sorte De Lys Blanc, Fleur De Lys|Éli, Hieli (A)(P)Hièli (Av), Flourdalis (X)
La Nature|Buissons|Jacée Des Prés|Tèsto De Passeroun (X)
La Nature|Buissons|Jacée, Jachée|Ambreto Fero (Av), Erbo De Musc (X)
La Nature|Buissons|Jacobée|Herbo De St Jacque (Eg)(Av), Hèrbo De Sant Jacques (A), San Jacque (P), Erbo De Sant Jaque (X)
La Nature|Buissons|Jacynthe|Muguet Double (Av), Jacèntho (A)
La Nature|Buissons|Jalap|Jalap (X)
La Nature|Buissons|Jasione De Montagne|Erbo De Miejour (X)
La Nature|Buissons|Jasmin (Utilisé Également Pour Les Pommades )(Eg)|Jousmin (Eg), Jaussemin (A)(P)(X), Jhoousemin (Av), Jaoussemin (Av), Joussemin, Jansemin (A)
La Nature|Buissons|Jasmin Jaune|Scavillo, Scavilho (A), Scavillos (P), Escavihos (Av), Ubriago (Av)(04), Jhoousemin Jhaoune (Av), Scavihos (Av), Escavihos (Av), Escavilhos (A), Escaviho (X)
La Nature|Buissons|Jonc, Jonc D'Espagne, Spartz|Jounc (A), Joun (P), Jhounc (Av), Aouffo (Av), Jouncaio (X)
La Nature|Buissons|Jonc (Espèce De)|Jorro (X)
La Nature|Buissons|Jonc à Fruits Lustrés|Cébo Dóu Parpaioun (X), Fenoui De Palun (X)
La Nature|Buissons|Jonc Des Jardiniers|Cebié (X)
La Nature|Buissons|Jonc Fleuri|Esparganèu (X)
La Nature|Buissons|Jonquille|Jounquilho (A), Jounquillo (P), Cascavèu (X), Jounquiho (X)
La Nature|Buissons|Jonquille Des Bois, Narcisse Des Bois|Mugue Jaune (P)
La Nature|Buissons|Joubarbe|Rasinet Aussi Rainet (A)(Av), Petite Espèce (P), Rasin De Ser (Av), Rasinet (Av), Erbo Dis (X), Erbo Dóu Tron (X)
La Nature|Buissons|Joubarbe Des Toits|Sòudo Cuou (X)
La Nature|Buissons|Joubarbe Des Vignes, Orpin Orpin Mâche, Doucette (X)|Beneduc (A)(P)(Av), Erbo De Tout (X), Grasso Poulo 
La Nature|Buissons|Joubarbe Grande|Barbajòu (X), Cachoflo Fèr (X)
La Nature|Buissons|Joubarbe Petite|Rainet (P)(A), Souto Barbo (P), Rasin Bàbi (X), Rasin De Serp (X), Rasin Fèr (X), Rasinet (X)
La Nature|Buissons|Julienne|Jouliano (Eg)(A)(P)
La Nature|Buissons|Julienne Printanière|Gounsoun De Paris Gousoun De Paris (P)
La Nature|Buissons|Jusquiame Blanche|Saouprignaquo Caleiado (X)
La Nature|Buissons|Jusquiame Noire|Herbo De St Ignasso (P), Erbo De Bregand (X), Grano De Queissau (X), Erbo De Mort (X), Poupinoto (X)
La Nature|Buissons|Jusquiame, Hannebane Semences Dans Le Feu Font Une Fumée Respirée Soulage Le Mal De Dents(Av), Cataplasme Pour Les Maux De Gorge (A)|Saoupigago (Eg), Saupignaquo, Saupignasso (A), Saoupignano (P), Saoupignaquo (Av), Sooupignaquo (Av), Saupignastro (A), Dourmihouso, Endourmidouiro (X), Erbo De Loubet (X), Mau De Dènt (X)
La Nature|Buissons|Laîche En Vessie|Erbo De Sagno (X)
La Nature|Buissons|Laîche Muriquée|Erbo Taienco (X)
La Nature|Buissons|Laîche, Carex Mauvaise Herbe Coupante(Av)|Sagno Deis Prats (Av), Queirello (X), Riasso (X), Taiadou (X)
La Nature|Buissons|Laiteron Herbe Laiteuse Qui Croit Dans Les Vignes (A)|Lacholebre Pissocan (A)
La Nature|Buissons|Laiteron Doux|Aurigo (X), Lachau (X), Lacheiroun (X), Largo (X)
La Nature|Buissons|Laitron, Laiteron, Laceron, Laitue Vivace Laitue Sauvage (Av)|Cardelo (Eg)(P), Cardèlo (Av)(A), Couesto Counilhero (A), Cardello (X), La De Judièu, La De Lèbre (X), Lichiero (X), Bréule (X), Lacheiroun, Lacho Lebre (Av)
La Nature|Buissons|Lambrusque, Vigne Sauvage|Vigno Fero, Vigno Soouvajho (Av)Vedigan (X), Vigno Fèro (X)
La Nature|Buissons|Lamier Amplexicaule|Mauvige (X)
La Nature|Buissons|Lamier Tâché|Suçarèu (X)
La Nature|Buissons|Lamium Maculatum, Le Lamier Maculé, Lamier Tacheté|Pisso Mèu (X)
La Nature|Buissons|Lampourde à Gros Fruits|Merinjano Fèro (X)
La Nature|Buissons|Lampourde, Glouteron, Bardane|Lampourdo (Eg)(X), Lampourdier (A), Lapourdie (P)
La Nature|Buissons|Lampsane, Plante Pour Les Pis Des Vaches Fendillés, Ulcérés, Ceux Des Femmes (Av)(A)(Monospermon?), Erbo De Santoano (X), Galineto Grasso (X), Lachugueto Lampsane Domestique (X), Lasseno (X)|Lasceno (Av)(A)
La Nature|Buissons|Lande De Bruyères Champs De Bruyères (X)|Badassiero (D), Garrigo (P), Broussiero (X), Bruscassiero 
La Nature|Buissons|Langue De Boeuf, Fougère Scolopendre|Lengo De Buou (P)
La Nature|Buissons|Langue De Cerf, Scolopendre|Escolopandro (A)
La Nature|Buissons|Langue De Chien, Cinoglosse Douce Amère|Herbo De Nouastro Damo (Lengo De Chin)(P), Nouestro Damo (P)(Av), Herbo De Nouestro Damo (A)
La Nature|Buissons|Langue De Serpent|Lengo De Ser
La Nature|Buissons|Lapislazulli|Lapis (X), Lazuli (X)
La Nature|Buissons|Larme De Job (Plante Et Graine)(Eg), Graine|Chapele (Eg), Grano De Chapele
La Nature|Buissons|Laserpitium Gallicum, Le Laser Odorant, Laser De France|Serihat (X)
La Nature|Buissons|Lathrée Clandestine|Chuquet (X), Erbo Dóu Fi (X)
La Nature|Buissons|Laurier Cerise|Lausié Amelo (D), Lausié . Amelo, Crèmo, Fer, Reiau, Rouman (X), Laurino (X)
La Nature|Buissons|Laurier Rose|Lausié Rosa (D), Rousagi (A), Laurie Roso (P)
La Nature|Buissons|Laurier Rose Sauvage|Bourgin (X)
La Nature|Buissons|Laurier Tin|Faveloun, Fatanao, Lauretin (D), Laurie (P), Faveloun, Favetoun (X), Lausié Flouri (X), Pato Molo (X), Tatié, Tatinié (X)
La Nature|Buissons|Le Siège Scrophulaire Aquatique (Eg),|Herbo Dou Siège (Eg), Assiège (X), Erbo Dis Escrolo (X)
La Nature|Buissons|Légousia, Légousie, Spéculaire|Miraiet, Miraioun (X)
La Nature|Buissons|Leucanthème|Margarido Di Prat (X), Erbo De La Maire (X), Pèd De Gau (X)
La Nature|Buissons|Lichen|Liquen, Jauneto (Voir Trigounelle)(X), Mousso D'Aubre (X)
La Nature|Buissons|Lierre|Coure, Eourre (Eg)(A)(P)(Av), Autre Éurre (A), Èurre, Eireto, Èure (X)
La Nature|Buissons|Lierre (Espèce De)|Vioulét 
La Nature|Buissons|Lierre Terrestre|Chamecisso (Av)(X), Terreto (X)
La Nature|Buissons|Lieu Planté De Genièvre|Cadenèlo (Eg)
La Nature|Buissons|Lilas|Lilac (A)(X), Plumachié (X), Penacho (X), Sa Fleur Plumacho (X)
La Nature|Buissons|Lilas De Perse|Aubre Sant, Aubre à Capelet (X)
La Nature|Buissons|Lilicum Floribus|Martagoun
La Nature|Buissons|Lin|Lin (A), Coulour Gris De Lin Erbo De Lin Lin De Lièvre, Lin Maudit (X)
La Nature|Buissons|Linaire|Meisseto, Maisso (X)
La Nature|Buissons|Linaire Rayée|Lin Bastard (X), Palistre (X)
La Nature|Buissons|Lis Mathiole,Lis Maritime, Pancratium Maritimum|Ile De Mar (X)
La Nature|Buissons|Liseron Des Champs|Saponaire (X), Courriolo (X), Treno (X), Vedihado, Vediho (X)
La Nature|Buissons|Lonade|Lounado (X)
La Nature|Buissons|Lotier Corniculé|Galasset, Galassoun (X), Jaunet (X), Lentiholo (X)
La Nature|Buissons|Lunaire|Herbo Deperro Mulet (P), Erbo Desferro Mioù, Erbo De La Desferro (X), Erbo De La Routo (X)
La Nature|Buissons|Lunaire (Grande),Ophioglossum Vulgatum|Hèrbo De La Routo (A), Ophioglosse Herbo De La Routo (P)(Av), Lanço Dóu Crist (X)
La Nature|Buissons|Lunaire Bisanuelle|Mounedo Dóu Papo (X)
La Nature|Buissons|Lunettière,Biscutella Laevigata, La Biscutelle Commune, La Lunetière Lisse|Erbo De Siéis Ouro (X), Erbo Pinello (X), Lunetiero, Luneto (X)
La Nature|Buissons|Lupin|Vesso De Loup (A), Boufigo De Loup (P), Favo Folo (X), Garroutoun (X)
La Nature|Buissons|Lupin Blanc|Loupino (X)
La Nature|Buissons|Luzerne Maculée|Lampourdet (X)
La Nature|Buissons|Luzerne Maritime, Medica Marina|Herbo Dou Pardoun (Eg)(A)(Av), Hèrbo Doou Pardoun (A)(P)(Av)
La Nature|Buissons|Luzerne Orbiculaire|Lentoun (X)
La Nature|Buissons|Luzule|Tèsto Negro (X)
La Nature|Buissons|Lychnide, Silene Floscuculi, Traditionnellement Appelé La Lychnide Fleur De Coucou, oeillet Des Prés, oeildeperdrix|Flour De Serp (X)
La Nature|Buissons|Lychnis|Quoua De Loup 
La Nature|Buissons|Lys Rouge Martagon|Hieli Rouge (P), Martagoun (A), Martagou, Martagon(P), Hièli Rouge (Av)
La Nature|Buissons|Lysimachie Nummulaire|Erbo Di Cènt Malautié (X)
La Nature|Buissons|Lysimachie Vulgaire|Erbo De La Graio (X)
La Nature|Buissons|Macle, Mâcre|Castagno D'Aigo (X)
La Nature|Buissons|Magnolia|Magnoulié (X)
La Nature|Buissons|Mandragore|Mandragouro (X)
La Nature|Buissons|Maniguette|Grano De Paradis, Maniguetto (A)
La Nature|Buissons|Marguerite Bon Pour Les Maladies De La Tête Et La Phrénésie|Hueil De Buou (P)(A), Margaridetto (Av), Margarido (X)
